comment,sentiment_scores,sentiment,subjectivity,word_count
Where do I even start lol,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",Positive,0.7,6
"i'm 20, have had a crush on someone for 13 years, and got rejected, i cannot get over it, i do not know how to deal with it, but i do know one thing, i am going to make it solid and big here, thank you for these videos, not only do they help with learning, but watching someone talk about things you base your life upon is really soothing. Please keep up the good work, i owe every bit of my learning to you youtubers, the literal OGs.","{'neg': 0.035, 'neu': 0.767, 'pos': 0.198, 'compound': 0.9506}",Positive,0.5000000000000001,91
Thanks for all the tips!,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4926}",Positive,0.2,5
Love this! Thank you for sharing.,"{'neg': 0.0, 'neu': 0.235, 'pos': 0.765, 'compound': 0.8687}",Positive,0.6,6
Please. No bed on a background. It's gross.,"{'neg': 0.457, 'neu': 0.345, 'pos': 0.198, 'compound': -0.4588}",Negative,0.0,9
Challenge accepted will try and master data science in 6 months,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.34}",Positive,0.0,11
"Thanks for your video, I've learned a lot","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",Positive,0.2,9
My goal for this year is to find a data scientist internship....,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,12
"Do you think an undergraduate degree in data science is worth doing if its something that interests me? I don't reckon you're too familiar with many uk univerisites (my bad if i am mistaken) but i have an offer to study data science at warwick, and an offer to study computer science at manchester - the main reason i consider the data science degree is because i like the look of it a lot, but if i keep an interest in coding (though the degree has a lot of options for coding modules within it already), that I won't really be doing myself any wrong picking the data science undergrad over the computer science undergrad? My main concern is only that a cs grad may be viewed slightly more preferable in a range of places just by degree name, but i dont know if thats true or not","{'neg': 0.043, 'neu': 0.861, 'pos': 0.096, 'compound': 0.782}",Positive,0.5166666666666667,150
"Employers dont care about Kaggle, because they aren’t real business problems to solve just a way to practice machine learning","{'neg': 0.23, 'neu': 0.692, 'pos': 0.078, 'compound': -0.5466}",Negative,0.30000000000000004,22
"*opens the video*
*sees windows on his desktop*
*leaves*","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,9
I just signed up for Kaggle.  Let's get started!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,10
"This is the video I have been looking for!  Thank you!  I am going to come up with an algorithm to help me with my fantasy football draft this year.  A tall order, I know, but I have a couple of months.  We will see.","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.4912}",Positive,0.0,45
Love 365 data science!,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.6696}",Positive,0.6,4
I finished masters in physics.  AM I able to learn data science ? Now I just  know basic python programming and very little machine learning. Please tell me how I can grow in this field,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.2585}",Positive,0.4666666666666666,34
"Hi I'm doing Bachelor's in IT. I'm very much interested in Data Science. I've just started my data science journey. I've decided to study Statistics, Algebra, Data Visualization, MLA online through some courses. Will it be a good start?? And would I be able to get a job after graduation in Data science??","{'neg': 0.0, 'neu': 0.875, 'pos': 0.125, 'compound': 0.7807}",Positive,0.5750000000000001,58
"Hey Ken -
I'm considering pulling the trigger on investing in 365 Data Science.  It seems comprehensive and very reasonably priced.  A lot of comm colleges I've looked at don't seem offer too many of these types of courses.  While most of them have Calc 1 - III, they seem to be lacking in other areas (like data structures and stats courses beyond elementary stats).  I realize they are only two year programs.  Any insight regarding which CCs might be offering a more Data Science specific majors at some point in the near future?  Would a comp sci program be of any use?
I have been getting a lot out of working through some of these Kaggle projects.  Honestly, just looking through the comments, code, and how previous projects were built are extremely helpful.  (Your Titantic project example is certainly among them).  
I apologize for bombarding you with these long-winded questions.  I do, however, greatly appreciate the insight you pump out via YouTube. 
 As difficult as this material can be, I do find your words and wisdom inspiring.  It's also nice to see occasional rays of light while sifting through all these reams of data, code, algorithms, and math.  It does spark ideas in my ""not-so-mathematically-inclined"" brain.
Thanks again","{'neg': 0.012, 'neu': 0.854, 'pos': 0.134, 'compound': 0.9737}",Positive,0.6144588744588744,211
I am newbie to Data science and carry no prior knowledge. Is there any course that I could take up to learn basics?,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}",Negative,0.0,23
Is data scientist a dying career?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
New subscriber here. Great video. Thank you for posting.,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.765}",Positive,0.6022727272727273,9
What is the relationship between excel certifications and data science?,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.4588}",Positive,0.0,10
please who got a job  in data science without  a master degree,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}",Positive,0.0,12
Sir do we really need to go for a MSC degree if we do learn all theses things u mentioned ? . Please reply sir 🙏,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.3182}",Positive,0.2,24
This is literally road into nowhere.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
"Get professional free data science courses
https://youtube.com/channel/UCBtOvx6gen_SlIjKtWdQZmw","{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}",Positive,0.45,8
"Hey man great content would you recommend taking the major ""data science"" itself","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}",Positive,0.625,13
"Thanks for the tips Ken, especially on studying 30 min to 3 hours blocks.  I started using Data Camp to learn about data science and have no idea what to do for beginner projects.  Then I saw you had a video on this for kaggle.  Definitely am going to check it out.","{'neg': 0.076, 'neu': 0.819, 'pos': 0.104, 'compound': 0.3612}",Positive,0.5666666666666667,52
"Explained here well!. I have 2 yrs as DA n last yr became DS. the amount of options you unlock by learning ml algos, stats, tools, visuals is endless. As a side hobby I'm developing predictive modelling on stock market data being a swing n long investor, pretty accurate estimates though. just need to include fundamental analysis n company prospects on top of it to make a call, earning good profits too. Its actually amazing we can do loads of stuff with Data Science, find out your passion n work on it!","{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.9606}",Positive,0.6062500000000001,93
Nice try Kylo Ren,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",Positive,1.0,4
Can you suggest a more reliable and dependable IDE for data science please?,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}",Positive,0.5,13
"I have started to learn Data Science. My goal would be: 
1. To clear all my theoretical concepts about Data Science. 
2. Spend time on R and Python everyday for about an hour. 
3. Build some models myself and go through at least one case study everyday. 

ETA - 4 months.","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.3818}",Positive,0.4166666666666667,50
I was wondering if goinge to a data science bachelor would bet the right path,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.5357142857142857,15
I'm a first year BBA student who's planning on transferring next year(so after my third or fourth semester) into a bachelor's of data science. It might take longer than normal to get the degree but yea I'm planning on doing that. What's something you suggest?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.19666666666666663,51
"Nice wallpaper on desktop , got the link to it. :D","{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.7804}",Positive,1.0,10
"I want to know how to start my journey from class 12. Yeah i have to do engineering first then graduation in CS. But I dont want to do engineering, its a bit absurd but is there any other way to do anything in computer field without doing Engineering. If yes, then please explain me right from the start i.e. after my highschool.","{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.8271}",Positive,0.5610119047619048,63
"I 'm doing research in linguistics and I 've realised I need skills in organizing data properly. So, some time ago I  became interested in data science. So far, I 've gone over some online lectures in statistics for data science and found myself really passionate about. I would like to proceed in the field but.. as I 'm not an undergraduate age person at all, after watching your video, I feel that's a too challenging road for me, and, unfortunately, I might appear to be quite old for that matter. Despite the fact people say that having proficiency in three foreign languages like I do may be an advantage in job hunting process in this area. What's your view.. Is it worth investing time in it..?)","{'neg': 0.019, 'neu': 0.84, 'pos': 0.141, 'compound': 0.9117}",Positive,0.5416666666666666,129
"I am venturing into Data Science field, hope this Video will help as it is my initial phase. Earlier I was working in travel industry in Product & Operations dept. (for 6-7 years). And pandemic proved need to do something else or more constructive by changing field to Technical.","{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.6808}",Positive,0.275,48
I study linguistics and want to use data science to make sense of data collected. Make it presentable and useful for my future employees.,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",Positive,0.0625,24
Which python IDE are you using? and which OS? I think that's also an important part of learning data science. I used macos then windows and now linux. I wasted so many hours trying to fix setting up environment/framework details..,"{'neg': 0.088, 'neu': 0.867, 'pos': 0.045, 'compound': -0.4137}",Negative,0.5,41
How about Julia vs Python or R?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,7
Thank you for this!,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",Positive,0.0,4
Could you please recommend some basic project on which one can work,"{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.5859}",Positive,0.125,12
"You man give some hope, because learning is really never ending and unless you hear it from an expert, it can be really discouraging. Thanks man.","{'neg': 0.099, 'neu': 0.713, 'pos': 0.188, 'compound': 0.4377}",Positive,0.20000000000000004,26
"What are some good sources for taking courses? I took a free udacity course and liked the teaching style, but it just seemed like a lot of money. I was thinking about using treehouse, but now im just all over the place and can't make my mind up","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.8047}",Positive,0.7333333333333334,49
"What do you think of Jose Portilla's and Kirill Eremenko's courses on Udemy? I'm currently taking the following:

Python A-Z™

Machine Learning A-Z™

The Complete SQL Bootcamp 2021

Could you please give your opinion on these Udemy courses, if it's not much trouble? Thank you in advance :)","{'neg': 0.039, 'neu': 0.814, 'pos': 0.147, 'compound': 0.7011}",Positive,0.42000000000000004,51
